Date,Value,,30-day average
31/12/2018,5.0325,,5.177419355
02/01/2019,5.0675,,5.178629032
03/01/2019,5.1375,,5.177822581
04/01/2019,5.17,,5.170080645
07/01/2019,5.1675,,5.158387097
08/01/2019,5.1775,,5.148629032
09/01/2019,5.2,,5.138629032
10/01/2019,5.1375,,5.12183871
11/01/2019,5.195,,5.105612903
14/01/2019,5.1425,,5.087854839
15/01/2019,5.11,,5.069741935
16/01/2019,5.125,,5.052403226
17/01/2019,5.1775,,5.034016129
18/01/2019,5.1775,,5.016274194
22/01/2019,5.2125,,4.994419355
23/01/2019,5.26,,4.967645161
24/01/2019,5.215,,4.939741935
25/01/2019,5.2,,4.909741935
28/01/2019,5.1875,,4.888129032
29/01/2019,5.1325,,4.865064516
30/01/2019,5.1675,,4.845548387
31/01/2019,5.165,,4.827967742
01/02/2019,5.2425,,4.808693548
04/02/2019,5.2575,,4.78683871
05/02/2019,5.2725,,4.76716129
06/02/2019,5.26,,4.747564516
07/02/2019,5.1325,,4.728209677
08/02/2019,5.1725,,4.714096774
11/02/2019,5.1825,,4.698612903
12/02/2019,5.2,,4.682887097
13/02/2019,5.2225,,4.664983871
14/02/2019,5.07,,4.644177419
15/02/2019,5.0425,,4.629903226
19/02/2019,4.8975,,4.616919355
20/02/2019,4.8075,,4.610870968
21/02/2019,4.865,,4.607645161
22/02/2019,4.8675,,4.601596774
25/02/2019,4.6795,,4.59466129
26/02/2019,4.6345,,4.591935484
27/02/2019,4.6445,,4.590177419
28/02/2019,4.581,,4.588903226
01/03/2019,4.5725,,4.590967742
04/03/2019,4.555,,4.591693548
05/03/2019,4.6275,,4.588306452
06/03/2019,4.5,,4.583225806
07/03/2019,4.3825,,4.581370968
08/03/2019,4.395,,4.580564516
11/03/2019,4.285,,4.580322581
12/03/2019,4.53,,4.581532258
13/03/2019,4.4725,,4.576080645
14/03/2019,4.5275,,4.573096774
15/03/2019,4.6225,,4.566354839
18/03/2019,4.5675,,4.554887097
19/03/2019,4.565,,4.548193548
20/03/2019,4.6475,,4.54416129
21/03/2019,4.665,,4.535532258
22/03/2019,4.66,,4.526096774
25/03/2019,4.695,,4.517548387
26/03/2019,4.6925,,4.507709677
27/03/2019,4.695,,4.494887097
28/03/2019,4.645,,4.480451613
29/03/2019,4.5775,,4.471580645
01/04/2019,4.6275,,4.468596774
02/04/2019,4.64,,4.464080645
03/04/2019,4.71,,4.465048387
04/04/2019,4.7075,,4.463112903
05/04/2019,4.6775,,4.465532258
08/04/2019,4.6525,,4.469080645
09/04/2019,4.595,,4.4715
10/04/2019,4.58,,4.474967742
11/04/2019,4.605,,4.485129032
12/04/2019,4.645,,4.499403226
15/04/2019,4.595,,4.507790323
16/04/2019,4.45,,4.525532258
17/04/2019,4.47,,4.544241935
18/04/2019,4.4425,,4.567709677
22/04/2019,4.3575,,4.588032258
23/04/2019,4.3875,,4.605774194
24/04/2019,4.3225,,4.628758065
25/04/2019,4.361,,4.652064516
26/04/2019,4.38,,4.675096774
29/04/2019,4.3185,,4.700903226
30/04/2019,4.267,,4.731354839
01/05/2019,4.36,,4.766451613
02/05/2019,4.44,,4.799516129
03/05/2019,4.38,,4.830322581
06/05/2019,4.3725,,4.860483871
07/05/2019,4.395,,4.887903226
08/05/2019,4.39,,4.915967742
09/05/2019,4.295,,4.944032258
10/05/2019,4.2475,,4.979032258
13/05/2019,4.37,,5.015112903
14/05/2019,4.485,,5.049903226
15/05/2019,4.4875,,5.081693548
16/05/2019,4.67,,5.107064516
17/05/2019,4.65,,5.1215
20/05/2019,4.7825,,5.13383871
21/05/2019,4.7875,,5.145370968
22/05/2019,4.7275,,5.157064516
23/05/2019,4.7025,,5.169403226
24/05/2019,4.895,,5.179887097
28/05/2019,5.0475,,5.184806452
29/05/2019,4.905,,5.190209677
30/05/2019,5.145,,5.200693548
31/05/2019,5.03,,5.198516129
03/06/2019,5.1975,,5.199967742
04/06/2019,5.0725,,5.195370968
05/06/2019,4.9075,,5.190935484
06/06/2019,5.1,,5.194725806
07/06/2019,5.045,,5.187387097
10/06/2019,5.075,,5.181822581
11/06/2019,5.18,,5.178677419
12/06/2019,5.2625,,5.172709677
13/06/2019,5.355,,5.162951613
14/06/2019,5.385,,5.152629032
17/06/2019,5.395,,5.139322581
18/06/2019,5.315,,5.122467742
19/06/2019,5.2225,,5.104483871
20/06/2019,5.265,,5.094322581
21/06/2019,5.26,,5.084
24/06/2019,5.38,,5.070451613
25/06/2019,5.366,,5.054403226
26/06/2019,5.4485,,5.042112903
27/06/2019,5.4705,,5.027483871
28/06/2019,5.274,,5.003193548
01/07/2019,5.1175,,4.985322581
02/07/2019,5.0325,,4.973064516
03/07/2019,5.14,,4.962016129
05/07/2019,5.15,,4.948064516
08/07/2019,5.11,,4.932096774
09/07/2019,5.0275,,4.915645161
10/07/2019,5.0475,,4.90266129
11/07/2019,5.215,,4.890564516
12/07/2019,5.23,,4.875645161
15/07/2019,5.0775,,4.859516129
16/07/2019,5.075,,4.848741935
17/07/2019,5.055,,4.837758065
18/07/2019,4.935,,4.826806452
19/07/2019,5.025,,4.816080645
22/07/2019,4.8725,,4.800274194
23/07/2019,4.8725,,4.791725806
24/07/2019,4.9775,,4.784951613
25/07/2019,4.995,,4.773983871
26/07/2019,4.96,,4.765919355
29/07/2019,5.035,,4.761483871
30/07/2019,4.9725,,4.753096774
31/07/2019,4.8725,,4.748741935
01/08/2019,4.7575,,4.747532258
02/08/2019,4.9075,,4.751725806
05/08/2019,4.945,,4.749629032
06/08/2019,4.84,,4.748016129
07/08/2019,4.8825,,4.749306452
08/08/2019,4.985,,4.748016129
09/08/2019,4.995,,4.743016129
12/08/2019,4.7175,,4.737290323
13/08/2019,4.72,,4.739064516
14/08/2019,4.7375,,4.743016129
15/08/2019,4.69,,4.747370968
16/08/2019,4.7075,,4.756
19/08/2019,4.655,,4.765032258
20/08/2019,4.6,,4.772612903
21/08/2019,4.625,,4.781887097
22/08/2019,4.6725,,4.790919355
23/08/2019,4.7525,,4.798016129
26/08/2019,4.73,,4.806080645
27/08/2019,4.7435,,4.814870968
28/08/2019,4.7345,,4.820887097
29/08/2019,4.7155,,4.832032258
30/08/2019,4.6025,,4.844758065
03/09/2019,4.535,,4.85983871
04/09/2019,4.6075,,4.879112903
05/09/2019,4.6625,,4.9
06/09/2019,4.6375,,4.921290323
09/09/2019,4.745,,4.940564516
10/09/2019,4.8225,,4.954596774
11/09/2019,4.775,,4.967016129
12/09/2019,4.8375,,4.979435484
13/09/2019,4.835,,4.990403226
16/09/2019,4.8875,,4.999516129
17/09/2019,4.8425,,5.006854839
18/09/2019,4.895,,5.014919355
19/09/2019,4.88,,5.021129032
20/09/2019,4.8425,,5.03016129
23/09/2019,4.83,,5.038387097
24/09/2019,4.8175,,5.048790323
25/09/2019,4.7725,,5.060080645
26/09/2019,4.8425,,5.071451613
27/09/2019,4.8725,,5.07983871
30/09/2019,4.9575,,5.085806452
01/10/2019,4.9875,,5.09266129
02/10/2019,4.89,,5.095967742
03/10/2019,4.8875,,5.102016129
04/10/2019,4.905,,5.106532258
07/10/2019,4.8925,,5.111935484
08/10/2019,5.0025,,5.119274194
09/10/2019,5.0025,,5.124193548
10/10/2019,4.93,,5.127016129
11/10/2019,5.08,,5.134193548
14/10/2019,5.11,,5.141741935
15/10/2019,5.07,,5.148048387
16/10/2019,5.1325,,5.154645161
17/10/2019,5.255,,5.164209677
18/10/2019,5.3225,,5.167354839
21/10/2019,5.235,,5.165096774
22/10/2019,5.18,,5.166387097
23/10/2019,5.2075,,5.168241935
24/10/2019,5.16,,5.169451613
25/10/2019,5.1775,,5.171629032
28/10/2019,5.1175,,5.173564516
29/10/2019,5.115,,5.175983871
30/10/2019,5.0925,,5.182032258
31/10/2019,5.0875,,5.189532258
01/11/2019,5.16,,5.202758065
04/11/2019,5.0975,,5.215741935
05/11/2019,5.1525,,5.22816129
06/11/2019,5.1675,,5.23783871
07/11/2019,5.125,,5.246064516
08/11/2019,5.1025,,5.254774194
11/11/2019,5.0575,,5.264693548
12/11/2019,5.17,,5.278645161
13/11/2019,5.09,,5.291306452
14/11/2019,5.0775,,5.306467742
15/11/2019,5.0275,,5.322919355
18/11/2019,5.0725,,5.341467742
19/11/2019,5.12,,5.356709677
20/11/2019,5.155,,5.368967742
21/11/2019,5.09,,5.380177419
22/11/2019,5.1525,,5.394290323
25/11/2019,5.314,,5.409451613
26/11/2019,5.3055,,5.420129032
27/11/2019,5.2745,,5.430354839
29/11/2019,5.429,,5.443596774
02/12/2019,5.3525,,5.453387097
03/12/2019,5.2525,,5.463064516
04/12/2019,5.275,,5.47766129
05/12/2019,5.2375,,5.495080645
06/12/2019,5.245,,5.5125
09/12/2019,5.2275,,5.530564516
10/12/2019,5.2375,,5.546935484
11/12/2019,5.1925,,5.562580645
12/12/2019,5.3025,,5.578870968
13/12/2019,5.325,,5.589193548
16/12/2019,5.4975,,5.598225806
17/12/2019,5.5625,,5.599516129
18/12/2019,5.4825,,5.599274194
19/12/2019,5.4525,,5.602177419
20/12/2019,5.4225,,5.607580645
23/12/2019,5.395,,5.612096774
24/12/2019,5.41,,5.618306452
26/12/2019,5.49,,5.621854839
27/12/2019,5.5625,,5.619596774
30/12/2019,5.56,,5.616774194
31/12/2019,5.5875,,5.612983871
02/01/2020,5.6025,,5.607822581
03/01/2020,5.545,,5.609919355
06/01/2020,5.5,,5.613387097
07/01/2020,5.5025,,5.616612903
08/01/2020,5.5275,,5.616854839
09/01/2020,5.6225,,5.611532258
10/01/2020,5.645,,5.603903226
13/01/2020,5.6225,,5.5955
14/01/2020,5.685,,5.584516129
15/01/2020,5.7325,,5.570741935
16/01/2020,5.6525,,5.554612903
17/01/2020,5.705,,5.542354839
21/01/2020,5.815,,5.5255
22/01/2020,5.7775,,5.505258065
23/01/2020,5.805,,5.485258065
24/01/2020,5.735,,5.46533871
27/01/2020,5.7225,,5.448806452
28/01/2020,5.6975,,5.429612903
29/01/2020,5.6225,,5.408887097
30/01/2020,5.605,,5.390741935
31/01/2020,5.5375,,5.370580645
03/02/2020,5.555,,5.353
04/02/2020,5.5725,,5.337758065
05/02/2020,5.62,,5.330580645
06/02/2020,5.5625,,5.323241935
07/02/2020,5.5875,,5.325258065
10/02/2020,5.52,,5.326145161
11/02/2020,5.42,,5.335177419
12/02/2020,5.475,,5.343887097
13/02/2020,5.4425,,5.351548387
14/02/2020,5.4275,,5.359693548
18/02/2020,5.6675,,5.368080645
19/02/2020,5.6525,,5.362758065
20/02/2020,5.6,,5.355177419
21/02/2020,5.51,,5.351709677
24/02/2020,5.3625,,5.353241935
25/02/2020,5.386,,5.357435484
26/02/2020,5.3845,,5.360548387
27/02/2020,5.282,,5.366370968
28/02/2020,5.258,,5.375016129
02/03/2020,5.2325,,5.382419355
03/03/2020,5.2725,,5.387903226
04/03/2020,5.1825,,5.388709677
05/03/2020,5.1875,,5.393629032
06/03/2020,5.1575,,5.403306452
09/03/2020,5.1875,,5.413306452
10/03/2020,5.2225,,5.421129032
11/03/2020,5.1275,,5.429112903
12/03/2020,5.055,,5.433629032
13/03/2020,5.06,,5.438870968
16/03/2020,4.98,,5.445467742
17/03/2020,4.9925,,5.451822581
18/03/2020,5.0825,,5.460241935
19/03/2020,5.35,,5.462903226
20/03/2020,5.3925,,5.457903226
23/03/2020,5.625,,5.451935484
24/03/2020,5.615,,5.437419355
25/03/2020,5.8,,5.42483871
26/03/2020,5.69,,5.406129032
27/03/2020,5.7125,,5.389435484
30/03/2020,5.695,,5.371129032
31/03/2020,5.6875,,5.349274194
01/04/2020,5.5025,,5.327822581
02/04/2020,5.4175,,5.311693548
03/04/2020,5.4925,,5.297258065
06/04/2020,5.5575,,5.280967742
07/04/2020,5.4925,,5.267419355
08/04/2020,5.4825,,5.256693548
09/04/2020,5.565,,5.243951613
13/04/2020,5.55,,5.227903226
14/04/2020,5.4875,,5.211612903
15/04/2020,5.4025,,5.200564516
16/04/2020,5.2975,,5.194274194
17/04/2020,5.335,,5.189596774
20/04/2020,5.4875,,5.181370968
21/04/2020,5.4675,,5.169516129
22/04/2020,5.43,,5.162096774
23/04/2020,5.47,,5.153145161
24/04/2020,5.2675,,5.141693548
27/04/2020,5.2175,,5.134516129
28/04/2020,5.2645,,5.129516129
29/04/2020,5.177,,5.120741935
30/04/2020,5.2535,,5.115677419
01/05/2020,5.165,,5.109032258
04/05/2020,5.195,,5.102419355
05/05/2020,5.2075,,5.0925
06/05/2020,5.175,,5.080483871
07/05/2020,5.225,,5.068790323
08/05/2020,5.22,,5.056693548
11/05/2020,5.1725,,5.045080645
12/05/2020,5.145,,5.033467742
13/05/2020,5.0175,,5.024612903
14/05/2020,5.0225,,5.015887097
15/05/2020,5.0025,,5.010677419
18/05/2020,4.97,,5.007822581
19/05/2020,4.9875,,5.008387097
20/05/2020,5.1375,,5.006209677
21/05/2020,5.16,,4.999596774
22/05/2020,5.0875,,4.992903226
26/05/2020,5.0675,,4.995403226
27/05/2020,5.045,,5.001290323
28/05/2020,5.145,,5.010806452
29/05/2020,5.2075,,5.014112903
01/06/2020,5.1525,,5.016048387
02/06/2020,5.08,,5.0275
03/06/2020,5.12,,5.036290323
04/06/2020,5.2375,,5.043629032
05/06/2020,5.1525,,5.043064516
08/06/2020,5.115,,5.047096774
09/06/2020,5.045,,5.054516129
10/06/2020,5.0625,,5.062580645
11/06/2020,4.9925,,5.073306452
12/06/2020,5.02,,5.0825
15/06/2020,5.0475,,5.089435484
16/06/2020,4.96,,5.098467742
17/06/2020,4.8875,,5.109274194
18/06/2020,4.835,,5.122983871
19/06/2020,4.8125,,5.135080645
22/06/2020,4.85,,5.143790323
23/06/2020,4.86,,5.152096774
24/06/2020,4.8125,,5.157016129
25/06/2020,4.8705,,5.161612903
26/06/2020,4.747,,5.162887097
29/06/2020,4.861,,5.169435484
30/06/2020,4.914,,5.171096774
01/07/2020,4.9875,,5.172822581
02/07/2020,4.92,,5.173225806
06/07/2020,4.9325,,5.181129032
07/07/2020,4.9525,,5.185725806
08/07/2020,5.165,,5.191129032
09/07/2020,5.25,,5.192096774
10/07/2020,5.34,,5.192822581
13/07/2020,5.2475,,5.188548387
14/07/2020,5.2675,,5.189354839
15/07/2020,5.5075,,5.191548387
16/07/2020,5.3525,,5.189951613
17/07/2020,5.3475,,5.193080645
20/07/2020,5.22,,5.198209677
21/07/2020,5.2775,,5.211758065
22/07/2020,5.345,,5.221596774
23/07/2020,5.295,,5.227645161
24/07/2020,5.395,,5.23433871
27/07/2020,5.2775,,5.235870968
28/07/2020,5.235,,5.241032258
29/07/2020,5.3275,,5.249016129
30/07/2020,5.295,,5.252
31/07/2020,5.3125,,5.257241935
03/08/2020,5.21,,5.2595
04/08/2020,5.0825,,5.266274194
05/08/2020,5.1075,,5.281758065
06/08/2020,5.0125,,5.302483871
07/08/2020,4.955,,5.319741935
10/08/2020,4.91,,5.339903226
11/08/2020,4.95,,5.358612903
12/08/2020,4.9125,,5.376274194
13/08/2020,4.9675,,5.393370968
14/08/2020,5,,5.410629032
17/08/2020,5.165,,5.426596774
18/08/2020,5.075,,5.446435484
19/08/2020,5.12,,5.466677419
20/08/2020,5.195,,5.486435484
21/08/2020,5.2725,,5.507322581
24/08/2020,5.2075,,5.528451613
25/08/2020,5.2725,,5.556435484
26/08/2020,5.3355,,5.578370968
27/08/2020,5.458,,5.597790323
28/08/2020,5.4495,,5.613419355
31/08/2020,5.5065,,5.629241935
01/09/2020,5.64,,5.644112903
02/09/2020,5.5825,,5.661612903
03/09/2020,5.5325,,5.683225806
04/09/2020,5.5025,,5.707016129
08/09/2020,5.4425,,5.733387097
09/09/2020,5.4375,,5.760967742
10/09/2020,5.4825,,5.786451613
11/09/2020,5.42,,5.813709677
14/09/2020,5.4575,,5.838870968
15/09/2020,5.3825,,5.861451613
16/09/2020,5.42,,5.884193548
17/09/2020,5.5625,,5.904112903
18/09/2020,5.75,,5.917741935
21/09/2020,5.5475,,5.928225806
22/09/2020,5.58,,5.945403226
23/09/2020,5.49,,5.960887097
24/09/2020,5.4975,,5.980322581
25/09/2020,5.4425,,5.997177419
28/09/2020,5.5025,,6.014354839
29/09/2020,5.495,,6.033145161
30/09/2020,5.78,,6.048790323
01/10/2020,5.7025,,6.052096774
02/10/2020,5.7325,,6.059596774
05/10/2020,5.8425,,6.067580645
06/10/2020,5.9275,,6.071129032
07/10/2020,6.075,,6.072741935
08/10/2020,5.9525,,6.06766129
09/10/2020,5.9375,,6.067016129
12/10/2020,5.9425,,6.068629032
13/10/2020,5.94,,6.074516129
14/10/2020,5.9675,,6.073725806
15/10/2020,6.1825,,6.075483871
16/10/2020,6.2525,,6.064451613
19/10/2020,6.27,,6.048967742
20/10/2020,6.32,,6.036548387
21/10/2020,6.2975,,6.021225806
22/10/2020,6.2275,,6.003725806
23/10/2020,6.3275,,5.989129032
26/10/2020,6.2,,5.968887097
27/10/2020,6.1575,,5.957032258
28/10/2020,6.0875,,5.950822581
29/10/2020,6.0375,,5.952677419
30/10/2020,5.985,,5.95033871
02/11/2020,6.075,,5.950741935
03/11/2020,6.08,,5.94783871
04/11/2020,6.06,,5.948080645
05/11/2020,6.0925,,5.948806452
06/11/2020,6.02,,5.949451613
09/11/2020,5.975,,5.954290323
10/11/2020,6.085,,5.964693548
11/11/2020,5.98,,5.97066129
12/11/2020,5.8825,,5.975903226
13/11/2020,5.935,,5.98566129
16/11/2020,5.98,,6.000903226
17/11/2020,5.9525,,6.014612903
18/11/2020,5.9775,,6.029693548
19/11/2020,5.9175,,6.04783871
20/11/2020,5.9325,,6.065822581
23/11/2020,5.9875,,6.081629032
24/11/2020,6.125,,6.094532258
25/11/2020,5.9155,,6.101709677
27/11/2020,6.022,,6.125403226
30/11/2020,5.8405,,6.144209677
01/12/2020,5.7725,,6.171935484
02/12/2020,5.885,,6.203629032
03/12/2020,5.845,,6.230645161
04/12/2020,5.755,,6.2575
07/12/2020,5.775,,6.285
08/12/2020,5.7,,6.303387097
09/12/2020,5.8325,,6.328709677
10/12/2020,5.965,,6.35516129
11/12/2020,6.145,,6.375080645
14/12/2020,5.965,,6.385564516
15/12/2020,5.9975,,6.407016129
16/12/2020,5.985,,6.423548387
17/12/2020,6.0875,,6.438467742
18/12/2020,6.0825,,6.451209677
21/12/2020,6.1125,,6.460645161
22/12/2020,6.17,,6.470322581
23/12/2020,6.2975,,6.482822581
24/12/2020,6.27,,6.489193548
28/12/2020,6.1425,,6.491935484
29/12/2020,6.185,,6.498145161
30/12/2020,6.4075,,6.504032258
31/12/2020,6.405,,6.509435484
04/01/2021,6.42,,6.510564516
05/01/2021,6.54,,6.517177419
06/01/2021,6.475,,6.516129032
07/01/2021,6.4225,,6.521451613
08/01/2021,6.3875,,6.529322581
11/01/2021,6.3475,,6.543387097
12/01/2021,6.65,,6.556096774
13/01/2021,6.605,,6.554225806
14/01/2021,6.7,,6.550919355
15/01/2021,6.755,,6.549709677
19/01/2021,6.7225,,6.543419355
20/01/2021,6.6775,,6.536564516
21/01/2021,6.6075,,6.531806452
22/01/2021,6.345,,6.527209677
25/01/2021,6.485,,6.534306452
26/01/2021,6.6525,,6.535596774
27/01/2021,6.5825,,6.528258065
28/01/2021,6.47,,6.521887097
29/01/2021,6.63,,6.521241935
01/02/2021,6.51,,6.516080645
02/02/2021,6.4475,,6.512532258
03/02/2021,6.4825,,6.507935484
04/02/2021,6.375,,6.501080645
05/02/2021,6.4125,,6.497774194
08/02/2021,6.5575,,6.495677419
09/02/2021,6.495,,6.485677419
10/02/2021,6.355,,6.473741935
11/02/2021,6.335,,6.466564516
12/02/2021,6.3675,,6.46116129
16/02/2021,6.575,,6.449870968
17/02/2021,6.44,,6.437129032
18/02/2021,6.625,,6.426483871
19/02/2021,6.5075,,6.412129032
22/02/2021,6.64,,6.400758065
23/02/2021,6.6665,,6.385354839
24/02/2021,6.8235,,6.373129032
25/02/2021,6.7415,,6.359064516
26/02/2021,6.592,,6.344177419
01/03/2021,6.5025,,6.334677419
02/03/2021,6.6625,,6.333951613
03/03/2021,6.56,,6.329919355
04/03/2021,6.51,,6.328790323
05/03/2021,6.53,,6.329193548
08/03/2021,6.465,,6.331370968
09/03/2021,6.565,,6.34
10/03/2021,6.525,,6.35733871
11/03/2021,6.425,,6.375967742
12/03/2021,6.385,,6.407258065
15/03/2021,6.45,,6.437919355
16/03/2021,6.47,,6.463483871
17/03/2021,6.4,,6.491032258
18/03/2021,6.305,,6.522096774
19/03/2021,6.27,,6.550322581
22/03/2021,6.2725,,6.5825
23/03/2021,6.3475,,6.620322581
24/03/2021,6.2475,,6.658548387
25/03/2021,6.125,,6.702741935
26/03/2021,6.1325,,6.740806452
29/03/2021,6.1675,,6.782258065
30/03/2021,6.0175,,6.818709677
31/03/2021,6.18,,6.850887097
01/04/2021,6.11,,6.879677419
05/04/2021,6.18,,6.908306452
06/04/2021,6.155,,6.934112903
07/04/2021,6.1625,,6.954677419
08/04/2021,6.2875,,6.973709677
09/04/2021,6.3875,,6.988387097
12/04/2021,6.28,,6.995967742
13/04/2021,6.2975,,7.00516129
14/04/2021,6.48,,7.011209677
15/04/2021,6.5375,,7.020322581
16/04/2021,6.525,,7.023467742
19/04/2021,6.5225,,7.036693548
20/04/2021,6.5975,,7.048064516
21/04/2021,6.7325,,7.053387097
22/04/2021,7.1025,,7.058064516
23/04/2021,7.1025,,7.048306452
26/04/2021,7.395,,7.04016129
27/04/2021,7.3355,,7.021693548
28/04/2021,7.2425,,7.005629032
29/04/2021,7.324,,6.991596774
30/04/2021,7.363,,6.972919355
03/05/2021,7.18,,6.948790323
04/05/2021,7.2675,,6.930967742
05/05/2021,7.445,,6.90266129
06/05/2021,7.5325,,6.876290323
07/05/2021,7.6175,,6.846693548
10/05/2021,7.305,,6.810967742
11/05/2021,7.4175,,6.788629032
12/05/2021,7.2975,,6.759435484
13/05/2021,7.015,,6.729758065
14/05/2021,7.0725,,6.712564516
17/05/2021,6.9975,,6.692048387
18/05/2021,6.98,,6.685
19/05/2021,6.7925,,6.674516129
20/05/2021,6.7525,,6.665967742
21/05/2021,6.7425,,6.650080645
24/05/2021,6.6225,,6.633306452
25/05/2021,6.565,,6.619032258
26/05/2021,6.485,,6.605645161
27/05/2021,6.7625,,6.603145161
28/05/2021,6.635,,6.589435484
01/06/2021,6.935,,6.586451613
02/06/2021,6.875,,6.579516129
03/06/2021,6.7625,,6.581129032
04/06/2021,6.8775,,6.588064516
07/06/2021,6.8,,6.592177419
08/06/2021,6.85,,6.602096774
09/06/2021,6.8225,,6.604435484
10/06/2021,6.8375,,6.605
11/06/2021,6.8075,,6.602822581
14/06/2021,6.745,,6.600806452
15/06/2021,6.615,,6.605403226
16/06/2021,6.6275,,6.619516129
17/06/2021,6.39,,6.632741935
18/06/2021,6.6275,,6.661935484
21/06/2021,6.615,,6.681854839
22/06/2021,6.51,,6.69983871
23/06/2021,6.6125,,6.719758065
24/06/2021,6.5125,,6.738387097
25/06/2021,6.3775,,6.757741935
28/06/2021,6.482,,6.786532258
29/06/2021,6.4365,,6.811951613
30/06/2021,6.779,,6.847387097
01/07/2021,6.655,,6.874596774
02/07/2021,6.5275,,6.905241935
06/07/2021,6.26,,6.931612903
07/07/2021,6.2225,,6.9675
08/07/2021,6.18,,7.001451613
09/07/2021,6.15,,7.0325
12/07/2021,6.4075,,7.066290323
13/07/2021,6.3375,,7.091209677
14/07/2021,6.5425,,7.116209677
15/07/2021,6.72,,7.140016129
16/07/2021,6.925,,7.156822581
19/07/2021,6.9775,,7.164919355
20/07/2021,7.005,,7.171822581
21/07/2021,7.1075,,7.176258065
22/07/2021,6.9225,,7.178274194
23/07/2021,6.84,,7.189241935
26/07/2021,6.77,,7.202870968
27/07/2021,6.745,,7.21666129
28/07/2021,6.8875,,7.227951613
29/07/2021,7.0525,,7.229080645
30/07/2021,7.0375,,7.223677419
02/08/2021,7.295,,7.218274194
03/08/2021,7.245,,7.209
04/08/2021,7.1725,,7.205048387
05/08/2021,7.1275,,7.203677419
06/08/2021,7.19,,7.202387097
09/08/2021,7.1125,,7.1965
10/08/2021,7.27,,7.189725806
11/08/2021,7.27,,7.182870968
12/08/2021,7.535,,7.179887097
13/08/2021,7.6225,,7.170290323
16/08/2021,7.605,,7.157387097
17/08/2021,7.345,,7.139967742
18/08/2021,7.3725,,7.132145161
19/08/2021,7.275,,7.128354839
20/08/2021,7.1425,,7.137306452
23/08/2021,7.1975,,7.150935484
24/08/2021,7.18,,7.159
25/08/2021,7.1125,,7.168032258
26/08/2021,7.2805,,7.177709677
27/08/2021,7.241,,7.179629032
30/08/2021,7.176,,7.182096774
31/08/2021,7.1915,,7.187387097
01/09/2021,7.1425,,7.187258065
02/09/2021,7.17,,7.190645161
03/09/2021,7.2625,,7.196129032
06/09/2021,7.2625,,7.199354839
07/09/2021,7.1975,,7.2025
08/09/2021,7.095,,7.212016129
09/09/2021,6.9225,,7.222258065
10/09/2021,6.885,,7.242822581
13/09/2021,6.87,,7.265725806
14/09/2021,7.0075,,7.286774194
15/09/2021,7.1225,,7.305806452
16/09/2021,7.13,,7.325241935
17/09/2021,7.0875,,7.344516129
20/09/2021,7.0075,,7.373064516
21/09/2021,6.9025,,7.40233871
22/09/2021,7.0575,,7.431612903
23/09/2021,7.1775,,7.453548387
24/09/2021,7.2375,,7.469274194
27/09/2021,7.2225,,7.483548387
28/09/2021,7.065,,7.501693548
29/09/2021,7.1025,,7.532822581
30/09/2021,7.255,,7.565806452
01/10/2021,7.5525,,7.595322581
04/10/2021,7.565,,7.618225806
05/10/2021,7.4475,,7.635564516
06/10/2021,7.46,,7.660564516
07/10/2021,7.4125,,7.684435484
08/10/2021,7.34,,7.710806452
11/10/2021,7.3175,,7.746854839
12/10/2021,7.34,,7.786935484
13/10/2021,7.1875,,7.820951613
14/10/2021,7.2475,,7.857290323
15/10/2021,7.34,,7.88683871
18/10/2021,7.3625,,7.903145161
19/10/2021,7.36,,7.920645161
20/10/2021,7.4925,,7.946129032
21/10/2021,7.4125,,7.963709677
22/10/2021,7.56,,7.984677419
25/10/2021,7.595,,8.001612903
26/10/2021,7.5225,,8.012903226
27/10/2021,7.5975,,8.020806452
28/10/2021,7.725,,8.029032258
29/10/2021,7.7275,,8.034274194
01/11/2021,7.9725,,8.038870968
02/11/2021,7.915,,8.025564516
03/11/2021,7.81,,8.018790323
04/11/2021,7.7375,,8.016854839
05/11/2021,7.665,,8.018145161
08/11/2021,7.68,,8.028629032
09/11/2021,7.785,,8.043467742
10/11/2021,8.03,,8.05516129
11/11/2021,8.125,,8.058951613
12/11/2021,8.17,,8.059677419
15/11/2021,8.2625,,8.055483871
16/11/2021,8.1025,,8.041693548
17/11/2021,8.2225,,8.034435484
18/11/2021,8.2,,8.020725806
19/11/2021,8.23,,8.00483871
22/11/2021,8.4575,,7.983870968
23/11/2021,8.56,,7.959435484
24/11/2021,8.3945,,7.928709677
26/11/2021,8.314,,7.898564516
29/11/2021,8.1635,,7.875048387
30/11/2021,7.8455,,7.857516129
01/12/2021,7.905,,7.852903226
02/12/2021,8.15,,7.84233871
03/12/2021,8.0375,,7.820322581
06/12/2021,8.0625,,7.800241935
07/12/2021,8.085,,7.788225806
08/12/2021,7.945,,7.784354839
09/12/2021,7.7675,,7.782983871
10/12/2021,7.8525,,7.784032258
13/12/2021,7.8875,,7.788951613
14/12/2021,7.87,,7.798387097
15/12/2021,7.56,,7.800967742
16/12/2021,7.705,,7.807741935
17/12/2021,7.75,,7.812822581
20/12/2021,7.7775,,7.808387097
21/12/2021,7.99,,7.805564516
22/12/2021,8.14,,7.791370968
23/12/2021,8.1475,,7.771290323
24/12/2021,8.1475,,7.754677419
26/12/2021,8.1475,,7.73983871
27/12/2021,8.04,,7.728225806
